Rainfall - (MM), Year, Statistics, Country, ISO3
56.9, 2007, Jul Average, Canada, CAN
52.9, 2007, Aug Average, Canada, CAN
54.5, 2007, Sep Average, Canada, CAN
45.9, 2007, Oct Average, Canada, CAN
35.2, 2007, Nov Average, Canada, CAN
30.3, 2007, Dec Average, Canada, CAN
26.8, 2008, Jan Average, Canada, CAN
23.6, 2008, Feb Average, Canada, CAN
25.4, 2008, Mar Average, Canada, CAN
24.4, 2008, Apr Average, Canada, CAN
31.8, 2008, May Average, Canada, CAN
52.3, 2008, Jun Average, Canada, CAN
61.1, 2008, Jul Average, Canada, CAN
61.0, 2008, Aug Average, Canada, CAN
46.0, 2008, Sep Average, Canada, CAN
41.5, 2008, Oct Average, Canada, CAN
37.9, 2008, Nov Average, Canada, CAN
35.6, 2008, Dec Average, Canada, CAN
26.8, 2009, Jan Average, Canada, CAN
20.7, 2009, Feb Average, Canada, CAN
27.2, 2009, Mar Average, Canada, CAN
25.2, 2009, Apr Average, Canada, CAN
31.9, 2009, May Average, Canada, CAN
46.2, 2009, Jun Average, Canada, CAN
61.3, 2009, Jul Average, Canada, CAN
59.3, 2009, Aug Average, Canada, CAN
47.1, 2009, Sep Average, Canada, CAN
45.8, 2009, Oct Average, Canada, CAN
33.0, 2009, Nov Average, Canada, CAN
28.5, 2009, Dec Average, Canada, CAN
25.6, 2010, Jan Average, Canada, CAN
18.5, 2010, Feb Average, Canada, CAN
21.3, 2010, Mar Average, Canada, CAN
24.4, 2010, Apr Average, Canada, CAN
35.4, 2010, May Average, Canada, CAN
52.0, 2010, Jun Average, Canada, CAN
59.2, 2010, Jul Average, Canada, CAN
60.5, 2010, Aug Average, Canada, CAN
54.7, 2010, Sep Average, Canada, CAN
43.5, 2010, Oct Average, Canada, CAN
34.2, 2010, Nov Average, Canada, CAN
34.2, 2010, Dec Average, Canada, CAN
27.8, 2011, Jan Average, Canada, CAN
21.9, 2011, Feb Average, Canada, CAN
26.3, 2011, Mar Average, Canada, CAN
27.4, 2011, Apr Average, Canada, CAN
33.8, 2011, May Average, Canada, CAN
52.9, 2011, Jun Average, Canada, CAN
60.9, 2011, Jul Average, Canada, CAN
57.3, 2011, Aug Average, Canada, CAN
46.5, 2011, Sep Average, Canada, CAN
40.0, 2011, Oct Average, Canada, CAN
33.7, 2011, Nov Average, Canada, CAN
26.6, 2011, Dec Average, Canada, CAN
27.3, 2012, Jan Average, Canada, CAN
20.8, 2012, Feb Average, Canada, CAN
26.8, 2012, Mar Average, Canada, CAN
26.7, 2012, Apr Average, Canada, CAN
33.4, 2012, May Average, Canada, CAN
54.8, 2012, Jun Average, Canada, CAN
56.0, 2012, Jul Average, Canada, CAN
52.3, 2012, Aug Average, Canada, CAN
42.2, 2012, Sep Average, Canada, CAN
42.6, 2012, Oct Average, Canada, CAN
34.0, 2012, Nov Average, Canada, CAN
31.0, 2012, Dec Average, Canada, CAN
25.3, 2013, Jan Average, Canada, CAN
19.8, 2013, Feb Average, Canada, CAN
23.0, 2013, Mar Average, Canada, CAN
24.5, 2013, Apr Average, Canada, CAN
36.1, 2013, May Average, Canada, CAN
51.9, 2013, Jun Average, Canada, CAN
57.7, 2013, Jul Average, Canada, CAN
59.4, 2013, Aug Average, Canada, CAN
48.0, 2013, Sep Average, Canada, CAN
36.2, 2013, Oct Average, Canada, CAN
36.3, 2013, Nov Average, Canada, CAN
28.3, 2013, Dec Average, Canada, CAN
30.5, 2014, Jan Average, Canada, CAN
20.5, 2014, Feb Average, Canada, CAN
24.7, 2014, Mar Average, Canada, CAN
26.7, 2014, Apr Average, Canada, CAN
30.6, 2014, May Average, Canada, CAN
55.4, 2014, Jun Average, Canada, CAN
59.7, 2014, Jul Average, Canada, CAN
52.0, 2014, Aug Average, Canada, CAN
45.5, 2014, Sep Average, Canada, CAN
43.3, 2014, Oct Average, Canada, CAN
37.2, 2014, Nov Average, Canada, CAN
29.6, 2014, Dec Average, Canada, CAN
29.1, 2015, Jan Average, Canada, CAN
22.4, 2015, Feb Average, Canada, CAN
21.5, 2015, Mar Average, Canada, CAN
23.9, 2015, Apr Average, Canada, CAN
28.5, 2015, May Average, Canada, CAN
45.5, 2015, Jun Average, Canada, CAN
56.4, 2015, Jul Average, Canada, CAN
57.0, 2015, Aug Average, Canada, CAN
48.9, 2015, Sep Average, Canada, CAN
40.4, 2015, Oct Average, Canada, CAN
36.1, 2015, Nov Average, Canada, CAN
30.9, 2015, Dec Average, Canada, CAN
25.1, 2016, Jan Average, Canada, CAN
25.4, 2016, Feb Average, Canada, CAN
26.6, 2016, Mar Average, Canada, CAN
24.9, 2016, Apr Average, Canada, CAN
30.2, 2016, May Average, Canada, CAN
49.6, 2016, Jun Average, Canada, CAN
60.0, 2016, Jul Average, Canada, CAN
58.3, 2016, Aug Average, Canada, CAN
48.8, 2016, Sep Average, Canada, CAN
45.2, 2016, Oct Average, Canada, CAN
35.0, 2016, Nov Average, Canada, CAN
27.8, 2016, Dec Average, Canada, CAN
27.6, 2017, Jan Average, Canada, CAN
23.3, 2017, Feb Average, Canada, CAN
27.7, 2017, Mar Average, Canada, CAN
26.2, 2017, Apr Average, Canada, CAN
33.8, 2017, May Average, Canada, CAN
50.4, 2017, Jun Average, Canada, CAN
57.2, 2017, Jul Average, Canada, CAN
52.2, 2017, Aug Average, Canada, CAN
45.1, 2017, Sep Average, Canada, CAN
44.7, 2017, Oct Average, Canada, CAN
38.5, 2017, Nov Average, Canada, CAN
28.7, 2017, Dec Average, Canada, CAN
31.0, 2018, Jan Average, Canada, CAN
22.0, 2018, Feb Average, Canada, CAN
23.2, 2018, Mar Average, Canada, CAN
23.6, 2018, Apr Average, Canada, CAN
28.8, 2018, May Average, Canada, CAN
47.2, 2018, Jun Average, Canada, CAN
54.5, 2018, Jul Average, Canada, CAN
54.2, 2018, Aug Average, Canada, CAN
47.9, 2018, Sep Average, Canada, CAN
41.1, 2018, Oct Average, Canada, CAN
35.5, 2018, Nov Average, Canada, CAN
30.9, 2018, Dec Average, Canada, CAN
30.5, 2019, Jan Average, Canada, CAN
22.8, 2019, Feb Average, Canada, CAN
19.6, 2019, Mar Average, Canada, CAN
25.6, 2019, Apr Average, Canada, CAN
28.2, 2019, May Average, Canada, CAN
48.9, 2019, Jun Average, Canada, CAN
58.9, 2019, Jul Average, Canada, CAN
55.7, 2019, Aug Average, Canada, CAN
50.5, 2019, Sep Average, Canada, CAN
40.6, 2019, Oct Average, Canada, CAN
33.3, 2019, Nov Average, Canada, CAN
30.4, 2019, Dec Average, Canada, CAN
27.1, 2020, Jan Average, Canada, CAN
20.3, 2020, Feb Average, Canada, CAN
24.9, 2020, Mar Average, Canada, CAN
23.6, 2020, Apr Average, Canada, CAN
30.8, 2020, May Average, Canada, CAN
49.2, 2020, Jun Average, Canada, CAN
56.7, 2020, Jul Average, Canada, CAN
55.5, 2020, Aug Average, Canada, CAN
44.5, 2020, Sep Average, Canada, CAN
43.6, 2020, Oct Average, Canada, CAN
35.7, 2020, Nov Average, Canada, CAN
31.1, 2020, Dec Average, Canada, CAN
