tasmax, Year, Statistics, Country, ISO3
29.6, 2002, Dec Average, Philippines, PHL
28.8, 2003, Jan Average, Philippines, PHL
29.4, 2003, Feb Average, Philippines, PHL
30.3, 2003, Mar Average, Philippines, PHL
32.0, 2003, Apr Average, Philippines, PHL
31.4, 2003, May Average, Philippines, PHL
30.2, 2003, Jun Average, Philippines, PHL
29.9, 2003, Jul Average, Philippines, PHL
29.7, 2003, Aug Average, Philippines, PHL
29.4, 2003, Sep Average, Philippines, PHL
30.0, 2003, Oct Average, Philippines, PHL
29.6, 2003, Nov Average, Philippines, PHL
28.7, 2003, Dec Average, Philippines, PHL
28.5, 2004, Jan Average, Philippines, PHL
29.1, 2004, Feb Average, Philippines, PHL
30.1, 2004, Mar Average, Philippines, PHL
31.9, 2004, Apr Average, Philippines, PHL
31.5, 2004, May Average, Philippines, PHL
30.0, 2004, Jun Average, Philippines, PHL
29.8, 2004, Jul Average, Philippines, PHL
29.9, 2004, Aug Average, Philippines, PHL
30.2, 2004, Sep Average, Philippines, PHL
29.6, 2004, Oct Average, Philippines, PHL
29.8, 2004, Nov Average, Philippines, PHL
29.5, 2004, Dec Average, Philippines, PHL
29.8, 2005, Jan Average, Philippines, PHL
29.7, 2005, Feb Average, Philippines, PHL
30.4, 2005, Mar Average, Philippines, PHL
31.3, 2005, Apr Average, Philippines, PHL
31.9, 2005, May Average, Philippines, PHL
30.4, 2005, Jun Average, Philippines, PHL
30.0, 2005, Jul Average, Philippines, PHL
29.6, 2005, Aug Average, Philippines, PHL
29.3, 2005, Sep Average, Philippines, PHL
30.0, 2005, Oct Average, Philippines, PHL
29.7, 2005, Nov Average, Philippines, PHL
28.3, 2005, Dec Average, Philippines, PHL
29.1, 2006, Jan Average, Philippines, PHL
29.3, 2006, Feb Average, Philippines, PHL
30.6, 2006, Mar Average, Philippines, PHL
31.5, 2006, Apr Average, Philippines, PHL
31.2, 2006, May Average, Philippines, PHL
30.6, 2006, Jun Average, Philippines, PHL
30.0, 2006, Jul Average, Philippines, PHL
29.5, 2006, Aug Average, Philippines, PHL
29.8, 2006, Sep Average, Philippines, PHL
29.5, 2006, Oct Average, Philippines, PHL
30.2, 2006, Nov Average, Philippines, PHL
29.5, 2006, Dec Average, Philippines, PHL
28.8, 2007, Jan Average, Philippines, PHL
29.7, 2007, Feb Average, Philippines, PHL
30.5, 2007, Mar Average, Philippines, PHL
31.8, 2007, Apr Average, Philippines, PHL
31.6, 2007, May Average, Philippines, PHL
31.0, 2007, Jun Average, Philippines, PHL
30.4, 2007, Jul Average, Philippines, PHL
29.5, 2007, Aug Average, Philippines, PHL
29.4, 2007, Sep Average, Philippines, PHL
29.5, 2007, Oct Average, Philippines, PHL
28.2, 2007, Nov Average, Philippines, PHL
28.8, 2007, Dec Average, Philippines, PHL
28.6, 2008, Jan Average, Philippines, PHL
27.9, 2008, Feb Average, Philippines, PHL
29.9, 2008, Mar Average, Philippines, PHL
30.6, 2008, Apr Average, Philippines, PHL
30.3, 2008, May Average, Philippines, PHL
30.2, 2008, Jun Average, Philippines, PHL
30.0, 2008, Jul Average, Philippines, PHL
29.5, 2008, Aug Average, Philippines, PHL
29.8, 2008, Sep Average, Philippines, PHL
29.9, 2008, Oct Average, Philippines, PHL
29.7, 2008, Nov Average, Philippines, PHL
28.8, 2008, Dec Average, Philippines, PHL
27.7, 2009, Jan Average, Philippines, PHL
29.2, 2009, Feb Average, Philippines, PHL
30.5, 2009, Mar Average, Philippines, PHL
30.5, 2009, Apr Average, Philippines, PHL
30.6, 2009, May Average, Philippines, PHL
29.6, 2009, Jun Average, Philippines, PHL
29.2, 2009, Jul Average, Philippines, PHL
30.2, 2009, Aug Average, Philippines, PHL
30.0, 2009, Sep Average, Philippines, PHL
29.8, 2009, Oct Average, Philippines, PHL
29.8, 2009, Nov Average, Philippines, PHL
29.0, 2009, Dec Average, Philippines, PHL
28.3, 2010, Jan Average, Philippines, PHL
30.2, 2010, Feb Average, Philippines, PHL
31.1, 2010, Mar Average, Philippines, PHL
31.1, 2010, Apr Average, Philippines, PHL
31.8, 2010, May Average, Philippines, PHL
31.0, 2010, Jun Average, Philippines, PHL
30.0, 2010, Jul Average, Philippines, PHL
29.8, 2010, Aug Average, Philippines, PHL
30.4, 2010, Sep Average, Philippines, PHL
29.5, 2010, Oct Average, Philippines, PHL
29.3, 2010, Nov Average, Philippines, PHL
28.6, 2010, Dec Average, Philippines, PHL
28.3, 2011, Jan Average, Philippines, PHL
28.9, 2011, Feb Average, Philippines, PHL
29.2, 2011, Mar Average, Philippines, PHL
30.8, 2011, Apr Average, Philippines, PHL
30.6, 2011, May Average, Philippines, PHL
30.3, 2011, Jun Average, Philippines, PHL
29.5, 2011, Jul Average, Philippines, PHL
30.0, 2011, Aug Average, Philippines, PHL
29.8, 2011, Sep Average, Philippines, PHL
30.3, 2011, Oct Average, Philippines, PHL
29.9, 2011, Nov Average, Philippines, PHL
28.8, 2011, Dec Average, Philippines, PHL
29.2, 2012, Jan Average, Philippines, PHL
29.5, 2012, Feb Average, Philippines, PHL
30.2, 2012, Mar Average, Philippines, PHL
31.8, 2012, Apr Average, Philippines, PHL
31.9, 2012, May Average, Philippines, PHL
30.6, 2012, Jun Average, Philippines, PHL
29.5, 2012, Jul Average, Philippines, PHL
29.7, 2012, Aug Average, Philippines, PHL
29.3, 2012, Sep Average, Philippines, PHL
29.9, 2012, Oct Average, Philippines, PHL
29.9, 2012, Nov Average, Philippines, PHL
29.7, 2012, Dec Average, Philippines, PHL
28.5, 2013, Jan Average, Philippines, PHL
29.6, 2013, Feb Average, Philippines, PHL
30.7, 2013, Mar Average, Philippines, PHL
31.9, 2013, Apr Average, Philippines, PHL
32.1, 2013, May Average, Philippines, PHL
30.9, 2013, Jun Average, Philippines, PHL
30.1, 2013, Jul Average, Philippines, PHL
29.7, 2013, Aug Average, Philippines, PHL
30.0, 2013, Sep Average, Philippines, PHL
29.6, 2013, Oct Average, Philippines, PHL
29.5, 2013, Nov Average, Philippines, PHL
28.9, 2013, Dec Average, Philippines, PHL
27.5, 2014, Jan Average, Philippines, PHL
28.8, 2014, Feb Average, Philippines, PHL
29.9, 2014, Mar Average, Philippines, PHL
31.3, 2014, Apr Average, Philippines, PHL
32.2, 2014, May Average, Philippines, PHL
30.9, 2014, Jun Average, Philippines, PHL
30.0, 2014, Jul Average, Philippines, PHL
29.9, 2014, Aug Average, Philippines, PHL
29.8, 2014, Sep Average, Philippines, PHL
30.4, 2014, Oct Average, Philippines, PHL
30.3, 2014, Nov Average, Philippines, PHL
29.0, 2014, Dec Average, Philippines, PHL
28.4, 2015, Jan Average, Philippines, PHL
29.2, 2015, Feb Average, Philippines, PHL
30.6, 2015, Mar Average, Philippines, PHL
31.5, 2015, Apr Average, Philippines, PHL
32.0, 2015, May Average, Philippines, PHL
31.0, 2015, Jun Average, Philippines, PHL
29.9, 2015, Jul Average, Philippines, PHL
29.9, 2015, Aug Average, Philippines, PHL
30.3, 2015, Sep Average, Philippines, PHL
30.1, 2015, Oct Average, Philippines, PHL
30.4, 2015, Nov Average, Philippines, PHL
29.7, 2015, Dec Average, Philippines, PHL
29.8, 2016, Jan Average, Philippines, PHL
29.4, 2016, Feb Average, Philippines, PHL
30.8, 2016, Mar Average, Philippines, PHL
32.3, 2016, Apr Average, Philippines, PHL
32.3, 2016, May Average, Philippines, PHL
31.2, 2016, Jun Average, Philippines, PHL
30.6, 2016, Jul Average, Philippines, PHL
30.1, 2016, Aug Average, Philippines, PHL
30.2, 2016, Sep Average, Philippines, PHL
29.9, 2016, Oct Average, Philippines, PHL
29.5, 2016, Nov Average, Philippines, PHL
29.3, 2016, Dec Average, Philippines, PHL
28.6, 2017, Jan Average, Philippines, PHL
28.6, 2017, Feb Average, Philippines, PHL
29.7, 2017, Mar Average, Philippines, PHL
31.1, 2017, Apr Average, Philippines, PHL
31.5, 2017, May Average, Philippines, PHL
30.5, 2017, Jun Average, Philippines, PHL
29.9, 2017, Jul Average, Philippines, PHL
30.2, 2017, Aug Average, Philippines, PHL
30.1, 2017, Sep Average, Philippines, PHL
29.8, 2017, Oct Average, Philippines, PHL
29.9, 2017, Nov Average, Philippines, PHL
29.0, 2017, Dec Average, Philippines, PHL
28.4, 2018, Jan Average, Philippines, PHL
29.2, 2018, Feb Average, Philippines, PHL
30.8, 2018, Mar Average, Philippines, PHL
31.7, 2018, Apr Average, Philippines, PHL
32.0, 2018, May Average, Philippines, PHL
30.4, 2018, Jun Average, Philippines, PHL
30.0, 2018, Jul Average, Philippines, PHL
29.9, 2018, Aug Average, Philippines, PHL
30.4, 2018, Sep Average, Philippines, PHL
30.5, 2018, Oct Average, Philippines, PHL
30.2, 2018, Nov Average, Philippines, PHL
29.5, 2018, Dec Average, Philippines, PHL
29.0, 2019, Jan Average, Philippines, PHL
29.6, 2019, Feb Average, Philippines, PHL
30.7, 2019, Mar Average, Philippines, PHL
31.7, 2019, Apr Average, Philippines, PHL
31.9, 2019, May Average, Philippines, PHL
31.2, 2019, Jun Average, Philippines, PHL
29.8, 2019, Jul Average, Philippines, PHL
29.6, 2019, Aug Average, Philippines, PHL
29.8, 2019, Sep Average, Philippines, PHL
30.4, 2019, Oct Average, Philippines, PHL
30.0, 2019, Nov Average, Philippines, PHL
29.6, 2019, Dec Average, Philippines, PHL
29.5, 2020, Jan Average, Philippines, PHL
29.7, 2020, Feb Average, Philippines, PHL
30.5, 2020, Mar Average, Philippines, PHL
31.5, 2020, Apr Average, Philippines, PHL
31.7, 2020, May Average, Philippines, PHL
30.8, 2020, Jun Average, Philippines, PHL
30.5, 2020, Jul Average, Philippines, PHL
30.2, 2020, Aug Average, Philippines, PHL
30.8, 2020, Sep Average, Philippines, PHL
29.8, 2020, Oct Average, Philippines, PHL
29.9, 2020, Nov Average, Philippines, PHL
29.9, 2020, Dec Average, Philippines, PHL
