Rainfall - (MM), Year, Statistics, Country, ISO3
161.1, 2002, Nov Average, Philippines, PHL
175.8, 2002, Dec Average, Philippines, PHL
94.9, 2003, Jan Average, Philippines, PHL
66.3, 2003, Feb Average, Philippines, PHL
45.6, 2003, Mar Average, Philippines, PHL
51.6, 2003, Apr Average, Philippines, PHL
312.5, 2003, May Average, Philippines, PHL
325.1, 2003, Jun Average, Philippines, PHL
321.3, 2003, Jul Average, Philippines, PHL
417.2, 2003, Aug Average, Philippines, PHL
289.3, 2003, Sep Average, Philippines, PHL
289.4, 2003, Oct Average, Philippines, PHL
229.1, 2003, Nov Average, Philippines, PHL
158.3, 2003, Dec Average, Philippines, PHL
121.0, 2004, Jan Average, Philippines, PHL
76.6, 2004, Feb Average, Philippines, PHL
77.1, 2004, Mar Average, Philippines, PHL
80.6, 2004, Apr Average, Philippines, PHL
279.9, 2004, May Average, Philippines, PHL
323.8, 2004, Jun Average, Philippines, PHL
194.2, 2004, Jul Average, Philippines, PHL
354.2, 2004, Aug Average, Philippines, PHL
174.8, 2004, Sep Average, Philippines, PHL
235.2, 2004, Oct Average, Philippines, PHL
182.7, 2004, Nov Average, Philippines, PHL
174.6, 2004, Dec Average, Philippines, PHL
92.6, 2005, Jan Average, Philippines, PHL
19.0, 2005, Feb Average, Philippines, PHL
83.3, 2005, Mar Average, Philippines, PHL
56.2, 2005, Apr Average, Philippines, PHL
180.1, 2005, May Average, Philippines, PHL
272.0, 2005, Jun Average, Philippines, PHL
226.2, 2005, Jul Average, Philippines, PHL
300.4, 2005, Aug Average, Philippines, PHL
393.5, 2005, Sep Average, Philippines, PHL
306.1, 2005, Oct Average, Philippines, PHL
148.6, 2005, Nov Average, Philippines, PHL
317.2, 2005, Dec Average, Philippines, PHL
176.8, 2006, Jan Average, Philippines, PHL
115.5, 2006, Feb Average, Philippines, PHL
124.5, 2006, Mar Average, Philippines, PHL
71.7, 2006, Apr Average, Philippines, PHL
186.2, 2006, May Average, Philippines, PHL
191.6, 2006, Jun Average, Philippines, PHL
313.0, 2006, Jul Average, Philippines, PHL
254.5, 2006, Aug Average, Philippines, PHL
246.4, 2006, Sep Average, Philippines, PHL
260.5, 2006, Oct Average, Philippines, PHL
178.7, 2006, Nov Average, Philippines, PHL
227.1, 2006, Dec Average, Philippines, PHL
181.2, 2007, Jan Average, Philippines, PHL
38.0, 2007, Feb Average, Philippines, PHL
87.6, 2007, Mar Average, Philippines, PHL
76.1, 2007, Apr Average, Philippines, PHL
187.8, 2007, May Average, Philippines, PHL
170.4, 2007, Jun Average, Philippines, PHL
258.2, 2007, Jul Average, Philippines, PHL
341.9, 2007, Aug Average, Philippines, PHL
295.9, 2007, Sep Average, Philippines, PHL
304.9, 2007, Oct Average, Philippines, PHL
406.4, 2007, Nov Average, Philippines, PHL
222.8, 2007, Dec Average, Philippines, PHL
201.2, 2008, Jan Average, Philippines, PHL
193.8, 2008, Feb Average, Philippines, PHL
135.1, 2008, Mar Average, Philippines, PHL
149.9, 2008, Apr Average, Philippines, PHL
283.6, 2008, May Average, Philippines, PHL
245.7, 2008, Jun Average, Philippines, PHL
316.8, 2008, Jul Average, Philippines, PHL
365.6, 2008, Aug Average, Philippines, PHL
340.4, 2008, Sep Average, Philippines, PHL
254.1, 2008, Oct Average, Philippines, PHL
296.4, 2008, Nov Average, Philippines, PHL
159.2, 2008, Dec Average, Philippines, PHL
109.6, 2009, Jan Average, Philippines, PHL
164.3, 2009, Feb Average, Philippines, PHL
128.6, 2009, Mar Average, Philippines, PHL
218.4, 2009, Apr Average, Philippines, PHL
230.3, 2009, May Average, Philippines, PHL
299.5, 2009, Jun Average, Philippines, PHL
337.4, 2009, Jul Average, Philippines, PHL
241.0, 2009, Aug Average, Philippines, PHL
320.7, 2009, Sep Average, Philippines, PHL
305.9, 2009, Oct Average, Philippines, PHL
210.0, 2009, Nov Average, Philippines, PHL
89.8, 2009, Dec Average, Philippines, PHL
140.7, 2010, Jan Average, Philippines, PHL
25.8, 2010, Feb Average, Philippines, PHL
47.2, 2010, Mar Average, Philippines, PHL
123.9, 2010, Apr Average, Philippines, PHL
176.9, 2010, May Average, Philippines, PHL
195.0, 2010, Jun Average, Philippines, PHL
287.0, 2010, Jul Average, Philippines, PHL
314.4, 2010, Aug Average, Philippines, PHL
232.0, 2010, Sep Average, Philippines, PHL
366.2, 2010, Oct Average, Philippines, PHL
309.7, 2010, Nov Average, Philippines, PHL
213.2, 2010, Dec Average, Philippines, PHL
122.0, 2011, Jan Average, Philippines, PHL
137.3, 2011, Feb Average, Philippines, PHL
158.6, 2011, Mar Average, Philippines, PHL
77.9, 2011, Apr Average, Philippines, PHL
319.0, 2011, May Average, Philippines, PHL
365.4, 2011, Jun Average, Philippines, PHL
313.8, 2011, Jul Average, Philippines, PHL
406.1, 2011, Aug Average, Philippines, PHL
351.1, 2011, Sep Average, Philippines, PHL
282.9, 2011, Oct Average, Philippines, PHL
266.4, 2011, Nov Average, Philippines, PHL
332.1, 2011, Dec Average, Philippines, PHL
213.3, 2012, Jan Average, Philippines, PHL
183.8, 2012, Feb Average, Philippines, PHL
107.8, 2012, Mar Average, Philippines, PHL
118.4, 2012, Apr Average, Philippines, PHL
199.6, 2012, May Average, Philippines, PHL
283.1, 2012, Jun Average, Philippines, PHL
367.6, 2012, Jul Average, Philippines, PHL
302.9, 2012, Aug Average, Philippines, PHL
275.6, 2012, Sep Average, Philippines, PHL
341.4, 2012, Oct Average, Philippines, PHL
189.4, 2012, Nov Average, Philippines, PHL
184.2, 2012, Dec Average, Philippines, PHL
144.9, 2013, Jan Average, Philippines, PHL
127.8, 2013, Feb Average, Philippines, PHL
96.9, 2013, Mar Average, Philippines, PHL
123.6, 2013, Apr Average, Philippines, PHL
162.1, 2013, May Average, Philippines, PHL
288.8, 2013, Jun Average, Philippines, PHL
292.8, 2013, Jul Average, Philippines, PHL
303.6, 2013, Aug Average, Philippines, PHL
286.8, 2013, Sep Average, Philippines, PHL
271.5, 2013, Oct Average, Philippines, PHL
250.1, 2013, Nov Average, Philippines, PHL
185.8, 2013, Dec Average, Philippines, PHL
133.8, 2014, Jan Average, Philippines, PHL
80.3, 2014, Feb Average, Philippines, PHL
109.1, 2014, Mar Average, Philippines, PHL
80.3, 2014, Apr Average, Philippines, PHL
95.5, 2014, May Average, Philippines, PHL
225.2, 2014, Jun Average, Philippines, PHL
307.3, 2014, Jul Average, Philippines, PHL
255.7, 2014, Aug Average, Philippines, PHL
385.6, 2014, Sep Average, Philippines, PHL
262.0, 2014, Oct Average, Philippines, PHL
161.7, 2014, Nov Average, Philippines, PHL
250.1, 2014, Dec Average, Philippines, PHL
165.7, 2015, Jan Average, Philippines, PHL
59.9, 2015, Feb Average, Philippines, PHL
41.8, 2015, Mar Average, Philippines, PHL
62.3, 2015, Apr Average, Philippines, PHL
90.1, 2015, May Average, Philippines, PHL
272.4, 2015, Jun Average, Philippines, PHL
285.4, 2015, Jul Average, Philippines, PHL
314.5, 2015, Aug Average, Philippines, PHL
301.8, 2015, Sep Average, Philippines, PHL
274.5, 2015, Oct Average, Philippines, PHL
161.5, 2015, Nov Average, Philippines, PHL
223.2, 2015, Dec Average, Philippines, PHL
57.7, 2016, Jan Average, Philippines, PHL
88.2, 2016, Feb Average, Philippines, PHL
27.8, 2016, Mar Average, Philippines, PHL
48.7, 2016, Apr Average, Philippines, PHL
205.0, 2016, May Average, Philippines, PHL
204.1, 2016, Jun Average, Philippines, PHL
290.7, 2016, Jul Average, Philippines, PHL
264.7, 2016, Aug Average, Philippines, PHL
290.9, 2016, Sep Average, Philippines, PHL
439.1, 2016, Oct Average, Philippines, PHL
252.9, 2016, Nov Average, Philippines, PHL
196.8, 2016, Dec Average, Philippines, PHL
251.0, 2017, Jan Average, Philippines, PHL
130.1, 2017, Feb Average, Philippines, PHL
139.9, 2017, Mar Average, Philippines, PHL
162.5, 2017, Apr Average, Philippines, PHL
273.6, 2017, May Average, Philippines, PHL
260.1, 2017, Jun Average, Philippines, PHL
300.8, 2017, Jul Average, Philippines, PHL
311.9, 2017, Aug Average, Philippines, PHL
282.9, 2017, Sep Average, Philippines, PHL
321.7, 2017, Oct Average, Philippines, PHL
261.7, 2017, Nov Average, Philippines, PHL
234.0, 2017, Dec Average, Philippines, PHL
245.3, 2018, Jan Average, Philippines, PHL
117.5, 2018, Feb Average, Philippines, PHL
66.9, 2018, Mar Average, Philippines, PHL
118.6, 2018, Apr Average, Philippines, PHL
123.2, 2018, May Average, Philippines, PHL
301.9, 2018, Jun Average, Philippines, PHL
336.3, 2018, Jul Average, Philippines, PHL
334.1, 2018, Aug Average, Philippines, PHL
378.3, 2018, Sep Average, Philippines, PHL
188.9, 2018, Oct Average, Philippines, PHL
135.0, 2018, Nov Average, Philippines, PHL
254.1, 2018, Dec Average, Philippines, PHL
118.2, 2019, Jan Average, Philippines, PHL
30.0, 2019, Feb Average, Philippines, PHL
55.5, 2019, Mar Average, Philippines, PHL
70.8, 2019, Apr Average, Philippines, PHL
187.4, 2019, May Average, Philippines, PHL
235.7, 2019, Jun Average, Philippines, PHL
293.9, 2019, Jul Average, Philippines, PHL
367.6, 2019, Aug Average, Philippines, PHL
243.9, 2019, Sep Average, Philippines, PHL
179.3, 2019, Oct Average, Philippines, PHL
290.6, 2019, Nov Average, Philippines, PHL
220.6, 2019, Dec Average, Philippines, PHL
108.2, 2020, Jan Average, Philippines, PHL
97.5, 2020, Feb Average, Philippines, PHL
88.8, 2020, Mar Average, Philippines, PHL
73.5, 2020, Apr Average, Philippines, PHL
190.0, 2020, May Average, Philippines, PHL
255.6, 2020, Jun Average, Philippines, PHL
205.6, 2020, Jul Average, Philippines, PHL
280.8, 2020, Aug Average, Philippines, PHL
197.7, 2020, Sep Average, Philippines, PHL
273.5, 2020, Oct Average, Philippines, PHL
292.1, 2020, Nov Average, Philippines, PHL
270.2, 2020, Dec Average, Philippines, PHL
