Rainfall - (MM), Year, Statistics, Country, ISO3
84.8, 1994, Aug Average, United Kingdom, GBR
108.5, 1994, Sep Average, United Kingdom, GBR
110.4, 1994, Oct Average, United Kingdom, GBR
119.3, 1994, Nov Average, United Kingdom, GBR
183.6, 1994, Dec Average, United Kingdom, GBR
192.4, 1995, Jan Average, United Kingdom, GBR
147.4, 1995, Feb Average, United Kingdom, GBR
95.9, 1995, Mar Average, United Kingdom, GBR
39.5, 1995, Apr Average, United Kingdom, GBR
63.2, 1995, May Average, United Kingdom, GBR
30.1, 1995, Jun Average, United Kingdom, GBR
56.7, 1995, Jul Average, United Kingdom, GBR
17.6, 1995, Aug Average, United Kingdom, GBR
153.1, 1995, Sep Average, United Kingdom, GBR
125.6, 1995, Oct Average, United Kingdom, GBR
111.1, 1995, Nov Average, United Kingdom, GBR
98.0, 1995, Dec Average, United Kingdom, GBR
76.5, 1996, Jan Average, United Kingdom, GBR
107.2, 1996, Feb Average, United Kingdom, GBR
57.9, 1996, Mar Average, United Kingdom, GBR
76.2, 1996, Apr Average, United Kingdom, GBR
65.0, 1996, May Average, United Kingdom, GBR
37.5, 1996, Jun Average, United Kingdom, GBR
57.9, 1996, Jul Average, United Kingdom, GBR
83.3, 1996, Aug Average, United Kingdom, GBR
40.9, 1996, Sep Average, United Kingdom, GBR
143.8, 1996, Oct Average, United Kingdom, GBR
158.3, 1996, Nov Average, United Kingdom, GBR
91.2, 1996, Dec Average, United Kingdom, GBR
27.5, 1997, Jan Average, United Kingdom, GBR
162.0, 1997, Feb Average, United Kingdom, GBR
61.4, 1997, Mar Average, United Kingdom, GBR
38.3, 1997, Apr Average, United Kingdom, GBR
99.9, 1997, May Average, United Kingdom, GBR
137.4, 1997, Jun Average, United Kingdom, GBR
67.1, 1997, Jul Average, United Kingdom, GBR
86.5, 1997, Aug Average, United Kingdom, GBR
54.4, 1997, Sep Average, United Kingdom, GBR
78.7, 1997, Oct Average, United Kingdom, GBR
142.2, 1997, Nov Average, United Kingdom, GBR
151.6, 1997, Dec Average, United Kingdom, GBR
153.5, 1998, Jan Average, United Kingdom, GBR
57.9, 1998, Feb Average, United Kingdom, GBR
114.6, 1998, Mar Average, United Kingdom, GBR
129.7, 1998, Apr Average, United Kingdom, GBR
46.6, 1998, May Average, United Kingdom, GBR
126.0, 1998, Jun Average, United Kingdom, GBR
96.7, 1998, Jul Average, United Kingdom, GBR
72.8, 1998, Aug Average, United Kingdom, GBR
101.5, 1998, Sep Average, United Kingdom, GBR
204.7, 1998, Oct Average, United Kingdom, GBR
127.7, 1998, Nov Average, United Kingdom, GBR
118.3, 1998, Dec Average, United Kingdom, GBR
170.2, 1999, Jan Average, United Kingdom, GBR
78.9, 1999, Feb Average, United Kingdom, GBR
88.5, 1999, Mar Average, United Kingdom, GBR
87.8, 1999, Apr Average, United Kingdom, GBR
77.0, 1999, May Average, United Kingdom, GBR
101.9, 1999, Jun Average, United Kingdom, GBR
42.5, 1999, Jul Average, United Kingdom, GBR
97.4, 1999, Aug Average, United Kingdom, GBR
156.0, 1999, Sep Average, United Kingdom, GBR
95.0, 1999, Oct Average, United Kingdom, GBR
107.2, 1999, Nov Average, United Kingdom, GBR
193.7, 1999, Dec Average, United Kingdom, GBR
78.3, 2000, Jan Average, United Kingdom, GBR
120.1, 2000, Feb Average, United Kingdom, GBR
61.1, 2000, Mar Average, United Kingdom, GBR
122.6, 2000, Apr Average, United Kingdom, GBR
88.2, 2000, May Average, United Kingdom, GBR
56.7, 2000, Jun Average, United Kingdom, GBR
57.6, 2000, Jul Average, United Kingdom, GBR
89.1, 2000, Aug Average, United Kingdom, GBR
156.8, 2000, Sep Average, United Kingdom, GBR
204.3, 2000, Oct Average, United Kingdom, GBR
196.9, 2000, Nov Average, United Kingdom, GBR
166.9, 2000, Dec Average, United Kingdom, GBR
87.5, 2001, Jan Average, United Kingdom, GBR
117.4, 2001, Feb Average, United Kingdom, GBR
98.6, 2001, Mar Average, United Kingdom, GBR
90.2, 2001, Apr Average, United Kingdom, GBR
47.4, 2001, May Average, United Kingdom, GBR
58.1, 2001, Jun Average, United Kingdom, GBR
71.3, 2001, Jul Average, United Kingdom, GBR
111.5, 2001, Aug Average, United Kingdom, GBR
99.6, 2001, Sep Average, United Kingdom, GBR
162.0, 2001, Oct Average, United Kingdom, GBR
85.0, 2001, Nov Average, United Kingdom, GBR
76.2, 2001, Dec Average, United Kingdom, GBR
125.2, 2002, Jan Average, United Kingdom, GBR
163.3, 2002, Feb Average, United Kingdom, GBR
75.3, 2002, Mar Average, United Kingdom, GBR
67.4, 2002, Apr Average, United Kingdom, GBR
97.1, 2002, May Average, United Kingdom, GBR
93.1, 2002, Jun Average, United Kingdom, GBR
121.0, 2002, Jul Average, United Kingdom, GBR
89.6, 2002, Aug Average, United Kingdom, GBR
46.7, 2002, Sep Average, United Kingdom, GBR
193.3, 2002, Oct Average, United Kingdom, GBR
197.0, 2002, Nov Average, United Kingdom, GBR
135.4, 2002, Dec Average, United Kingdom, GBR
112.8, 2003, Jan Average, United Kingdom, GBR
49.4, 2003, Feb Average, United Kingdom, GBR
56.0, 2003, Mar Average, United Kingdom, GBR
52.3, 2003, Apr Average, United Kingdom, GBR
96.6, 2003, May Average, United Kingdom, GBR
70.9, 2003, Jun Average, United Kingdom, GBR
79.7, 2003, Jul Average, United Kingdom, GBR
28.6, 2003, Aug Average, United Kingdom, GBR
66.0, 2003, Sep Average, United Kingdom, GBR
80.5, 2003, Oct Average, United Kingdom, GBR
126.6, 2003, Nov Average, United Kingdom, GBR
123.3, 2003, Dec Average, United Kingdom, GBR
152.5, 2004, Jan Average, United Kingdom, GBR
64.0, 2004, Feb Average, United Kingdom, GBR
69.0, 2004, Mar Average, United Kingdom, GBR
95.2, 2004, Apr Average, United Kingdom, GBR
45.9, 2004, May Average, United Kingdom, GBR
84.5, 2004, Jun Average, United Kingdom, GBR
71.9, 2004, Jul Average, United Kingdom, GBR
158.5, 2004, Aug Average, United Kingdom, GBR
97.1, 2004, Sep Average, United Kingdom, GBR
192.7, 2004, Oct Average, United Kingdom, GBR
76.5, 2004, Nov Average, United Kingdom, GBR
94.3, 2004, Dec Average, United Kingdom, GBR
107.8, 2005, Jan Average, United Kingdom, GBR
75.5, 2005, Feb Average, United Kingdom, GBR
76.9, 2005, Mar Average, United Kingdom, GBR
96.1, 2005, Apr Average, United Kingdom, GBR
76.4, 2005, May Average, United Kingdom, GBR
70.9, 2005, Jun Average, United Kingdom, GBR
72.4, 2005, Jul Average, United Kingdom, GBR
80.8, 2005, Aug Average, United Kingdom, GBR
86.6, 2005, Sep Average, United Kingdom, GBR
163.9, 2005, Oct Average, United Kingdom, GBR
106.1, 2005, Nov Average, United Kingdom, GBR
97.4, 2005, Dec Average, United Kingdom, GBR
50.5, 2006, Jan Average, United Kingdom, GBR
69.6, 2006, Feb Average, United Kingdom, GBR
121.7, 2006, Mar Average, United Kingdom, GBR
57.0, 2006, Apr Average, United Kingdom, GBR
117.6, 2006, May Average, United Kingdom, GBR
40.1, 2006, Jun Average, United Kingdom, GBR
51.1, 2006, Jul Average, United Kingdom, GBR
92.0, 2006, Aug Average, United Kingdom, GBR
111.3, 2006, Sep Average, United Kingdom, GBR
160.6, 2006, Oct Average, United Kingdom, GBR
142.9, 2006, Nov Average, United Kingdom, GBR
152.2, 2006, Dec Average, United Kingdom, GBR
136.3, 2007, Jan Average, United Kingdom, GBR
122.1, 2007, Feb Average, United Kingdom, GBR
80.6, 2007, Mar Average, United Kingdom, GBR
22.4, 2007, Apr Average, United Kingdom, GBR
114.1, 2007, May Average, United Kingdom, GBR
131.1, 2007, Jun Average, United Kingdom, GBR
146.4, 2007, Jul Average, United Kingdom, GBR
91.5, 2007, Aug Average, United Kingdom, GBR
65.4, 2007, Sep Average, United Kingdom, GBR
61.4, 2007, Oct Average, United Kingdom, GBR
113.0, 2007, Nov Average, United Kingdom, GBR
112.9, 2007, Dec Average, United Kingdom, GBR
194.6, 2008, Jan Average, United Kingdom, GBR
62.8, 2008, Feb Average, United Kingdom, GBR
126.5, 2008, Mar Average, United Kingdom, GBR
78.6, 2008, Apr Average, United Kingdom, GBR
49.1, 2008, May Average, United Kingdom, GBR
89.2, 2008, Jun Average, United Kingdom, GBR
110.5, 2008, Jul Average, United Kingdom, GBR
146.3, 2008, Aug Average, United Kingdom, GBR
111.7, 2008, Sep Average, United Kingdom, GBR
144.7, 2008, Oct Average, United Kingdom, GBR
106.3, 2008, Nov Average, United Kingdom, GBR
95.1, 2008, Dec Average, United Kingdom, GBR
117.6, 2009, Jan Average, United Kingdom, GBR
74.5, 2009, Feb Average, United Kingdom, GBR
69.2, 2009, Mar Average, United Kingdom, GBR
68.2, 2009, Apr Average, United Kingdom, GBR
76.9, 2009, May Average, United Kingdom, GBR
64.9, 2009, Jun Average, United Kingdom, GBR
134.3, 2009, Jul Average, United Kingdom, GBR
116.6, 2009, Aug Average, United Kingdom, GBR
73.5, 2009, Sep Average, United Kingdom, GBR
126.9, 2009, Oct Average, United Kingdom, GBR
232.3, 2009, Nov Average, United Kingdom, GBR
125.1, 2009, Dec Average, United Kingdom, GBR
90.8, 2010, Jan Average, United Kingdom, GBR
94.5, 2010, Feb Average, United Kingdom, GBR
91.9, 2010, Mar Average, United Kingdom, GBR
45.7, 2010, Apr Average, United Kingdom, GBR
55.0, 2010, May Average, United Kingdom, GBR
45.4, 2010, Jun Average, United Kingdom, GBR
120.4, 2010, Jul Average, United Kingdom, GBR
94.8, 2010, Aug Average, United Kingdom, GBR
122.9, 2010, Sep Average, United Kingdom, GBR
100.4, 2010, Oct Average, United Kingdom, GBR
131.6, 2010, Nov Average, United Kingdom, GBR
60.8, 2010, Dec Average, United Kingdom, GBR
100.6, 2011, Jan Average, United Kingdom, GBR
118.7, 2011, Feb Average, United Kingdom, GBR
62.3, 2011, Mar Average, United Kingdom, GBR
32.0, 2011, Apr Average, United Kingdom, GBR
86.4, 2011, May Average, United Kingdom, GBR
92.6, 2011, Jun Average, United Kingdom, GBR
80.0, 2011, Jul Average, United Kingdom, GBR
110.5, 2011, Aug Average, United Kingdom, GBR
103.6, 2011, Sep Average, United Kingdom, GBR
124.1, 2011, Oct Average, United Kingdom, GBR
88.1, 2011, Nov Average, United Kingdom, GBR
156.8, 2011, Dec Average, United Kingdom, GBR
104.0, 2012, Jan Average, United Kingdom, GBR
52.6, 2012, Feb Average, United Kingdom, GBR
39.4, 2012, Mar Average, United Kingdom, GBR
128.7, 2012, Apr Average, United Kingdom, GBR
65.5, 2012, May Average, United Kingdom, GBR
150.3, 2012, Jun Average, United Kingdom, GBR
122.6, 2012, Jul Average, United Kingdom, GBR
112.6, 2012, Aug Average, United Kingdom, GBR
120.0, 2012, Sep Average, United Kingdom, GBR
152.1, 2012, Oct Average, United Kingdom, GBR
143.1, 2012, Nov Average, United Kingdom, GBR
193.2, 2012, Dec Average, United Kingdom, GBR
120.2, 2013, Jan Average, United Kingdom, GBR
69.1, 2013, Feb Average, United Kingdom, GBR
88.0, 2013, Mar Average, United Kingdom, GBR
57.1, 2013, Apr Average, United Kingdom, GBR
89.7, 2013, May Average, United Kingdom, GBR
51.1, 2013, Jun Average, United Kingdom, GBR
69.6, 2013, Jul Average, United Kingdom, GBR
74.5, 2013, Aug Average, United Kingdom, GBR
75.0, 2013, Sep Average, United Kingdom, GBR
169.7, 2013, Oct Average, United Kingdom, GBR
97.4, 2013, Nov Average, United Kingdom, GBR
180.1, 2013, Dec Average, United Kingdom, GBR
203.0, 2014, Jan Average, United Kingdom, GBR
168.3, 2014, Feb Average, United Kingdom, GBR
79.9, 2014, Mar Average, United Kingdom, GBR
67.5, 2014, Apr Average, United Kingdom, GBR
106.4, 2014, May Average, United Kingdom, GBR
59.4, 2014, Jun Average, United Kingdom, GBR
65.9, 2014, Jul Average, United Kingdom, GBR
143.7, 2014, Aug Average, United Kingdom, GBR
28.0, 2014, Sep Average, United Kingdom, GBR
178.7, 2014, Oct Average, United Kingdom, GBR
157.8, 2014, Nov Average, United Kingdom, GBR
126.5, 2014, Dec Average, United Kingdom, GBR
138.0, 2015, Jan Average, United Kingdom, GBR
72.5, 2015, Feb Average, United Kingdom, GBR
86.2, 2015, Mar Average, United Kingdom, GBR
46.3, 2015, Apr Average, United Kingdom, GBR
112.6, 2015, May Average, United Kingdom, GBR
54.8, 2015, Jun Average, United Kingdom, GBR
113.2, 2015, Jul Average, United Kingdom, GBR
113.4, 2015, Aug Average, United Kingdom, GBR
72.8, 2015, Sep Average, United Kingdom, GBR
88.3, 2015, Oct Average, United Kingdom, GBR
172.2, 2015, Nov Average, United Kingdom, GBR
213.0, 2015, Dec Average, United Kingdom, GBR
193.5, 2016, Jan Average, United Kingdom, GBR
109.8, 2016, Feb Average, United Kingdom, GBR
97.5, 2016, Mar Average, United Kingdom, GBR
91.3, 2016, Apr Average, United Kingdom, GBR
65.8, 2016, May Average, United Kingdom, GBR
110.3, 2016, Jun Average, United Kingdom, GBR
83.4, 2016, Jul Average, United Kingdom, GBR
76.6, 2016, Aug Average, United Kingdom, GBR
101.5, 2016, Sep Average, United Kingdom, GBR
62.7, 2016, Oct Average, United Kingdom, GBR
114.1, 2016, Nov Average, United Kingdom, GBR
80.0, 2016, Dec Average, United Kingdom, GBR
83.3, 2017, Jan Average, United Kingdom, GBR
99.7, 2017, Feb Average, United Kingdom, GBR
104.0, 2017, Mar Average, United Kingdom, GBR
31.2, 2017, Apr Average, United Kingdom, GBR
64.0, 2017, May Average, United Kingdom, GBR
117.6, 2017, Jun Average, United Kingdom, GBR
102.7, 2017, Jul Average, United Kingdom, GBR
110.4, 2017, Aug Average, United Kingdom, GBR
132.9, 2017, Sep Average, United Kingdom, GBR
91.4, 2017, Oct Average, United Kingdom, GBR
117.7, 2017, Nov Average, United Kingdom, GBR
124.0, 2017, Dec Average, United Kingdom, GBR
141.5, 2018, Jan Average, United Kingdom, GBR
69.8, 2018, Feb Average, United Kingdom, GBR
132.1, 2018, Mar Average, United Kingdom, GBR
89.4, 2018, Apr Average, United Kingdom, GBR
54.8, 2018, May Average, United Kingdom, GBR
35.0, 2018, Jun Average, United Kingdom, GBR
60.9, 2018, Jul Average, United Kingdom, GBR
82.9, 2018, Aug Average, United Kingdom, GBR
97.7, 2018, Sep Average, United Kingdom, GBR
108.0, 2018, Oct Average, United Kingdom, GBR
132.8, 2018, Nov Average, United Kingdom, GBR
124.5, 2018, Dec Average, United Kingdom, GBR
64.3, 2019, Jan Average, United Kingdom, GBR
73.5, 2019, Feb Average, United Kingdom, GBR
124.4, 2019, Mar Average, United Kingdom, GBR
55.2, 2019, Apr Average, United Kingdom, GBR
69.8, 2019, May Average, United Kingdom, GBR
117.1, 2019, Jun Average, United Kingdom, GBR
83.5, 2019, Jul Average, United Kingdom, GBR
123.4, 2019, Aug Average, United Kingdom, GBR
132.5, 2019, Sep Average, United Kingdom, GBR
151.5, 2019, Oct Average, United Kingdom, GBR
156.5, 2019, Nov Average, United Kingdom, GBR
132.8, 2019, Dec Average, United Kingdom, GBR
104.9, 2020, Jan Average, United Kingdom, GBR
201.3, 2020, Feb Average, United Kingdom, GBR
71.6, 2020, Mar Average, United Kingdom, GBR
31.9, 2020, Apr Average, United Kingdom, GBR
28.9, 2020, May Average, United Kingdom, GBR
101.7, 2020, Jun Average, United Kingdom, GBR
98.6, 2020, Jul Average, United Kingdom, GBR
127.2, 2020, Aug Average, United Kingdom, GBR
83.1, 2020, Sep Average, United Kingdom, GBR
208.6, 2020, Oct Average, United Kingdom, GBR
94.4, 2020, Nov Average, United Kingdom, GBR
186.5, 2020, Dec Average, United Kingdom, GBR
