Rainfall - (MM), Year, Statistics, Country, ISO3
48.4, 2002, Nov Average, Turkey, TUR
83.9, 2002, Dec Average, Turkey, TUR
59.4, 2003, Jan Average, Turkey, TUR
100.6, 2003, Feb Average, Turkey, TUR
62.9, 2003, Mar Average, Turkey, TUR
80.4, 2003, Apr Average, Turkey, TUR
38.8, 2003, May Average, Turkey, TUR
25.6, 2003, Jun Average, Turkey, TUR
12.8, 2003, Jul Average, Turkey, TUR
7.6, 2003, Aug Average, Turkey, TUR
24.2, 2003, Sep Average, Turkey, TUR
60.3, 2003, Oct Average, Turkey, TUR
48.2, 2003, Nov Average, Turkey, TUR
89.7, 2003, Dec Average, Turkey, TUR
107.0, 2004, Jan Average, Turkey, TUR
56.4, 2004, Feb Average, Turkey, TUR
35.5, 2004, Mar Average, Turkey, TUR
62.5, 2004, Apr Average, Turkey, TUR
54.2, 2004, May Average, Turkey, TUR
36.2, 2004, Jun Average, Turkey, TUR
10.3, 2004, Jul Average, Turkey, TUR
16.4, 2004, Aug Average, Turkey, TUR
7.8, 2004, Sep Average, Turkey, TUR
21.1, 2004, Oct Average, Turkey, TUR
90.6, 2004, Nov Average, Turkey, TUR
37.4, 2004, Dec Average, Turkey, TUR
71.1, 2005, Jan Average, Turkey, TUR
62.7, 2005, Feb Average, Turkey, TUR
75.0, 2005, Mar Average, Turkey, TUR
56.5, 2005, Apr Average, Turkey, TUR
52.0, 2005, May Average, Turkey, TUR
38.5, 2005, Jun Average, Turkey, TUR
17.1, 2005, Jul Average, Turkey, TUR
10.9, 2005, Aug Average, Turkey, TUR
27.9, 2005, Sep Average, Turkey, TUR
43.0, 2005, Oct Average, Turkey, TUR
68.9, 2005, Nov Average, Turkey, TUR
47.0, 2005, Dec Average, Turkey, TUR
77.1, 2006, Jan Average, Turkey, TUR
71.2, 2006, Feb Average, Turkey, TUR
61.9, 2006, Mar Average, Turkey, TUR
62.9, 2006, Apr Average, Turkey, TUR
41.1, 2006, May Average, Turkey, TUR
29.6, 2006, Jun Average, Turkey, TUR
11.2, 2006, Jul Average, Turkey, TUR
7.0, 2006, Aug Average, Turkey, TUR
35.9, 2006, Sep Average, Turkey, TUR
82.1, 2006, Oct Average, Turkey, TUR
60.9, 2006, Nov Average, Turkey, TUR
20.6, 2006, Dec Average, Turkey, TUR
51.0, 2007, Jan Average, Turkey, TUR
42.0, 2007, Feb Average, Turkey, TUR
54.6, 2007, Mar Average, Turkey, TUR
60.2, 2007, Apr Average, Turkey, TUR
44.1, 2007, May Average, Turkey, TUR
32.1, 2007, Jun Average, Turkey, TUR
10.2, 2007, Jul Average, Turkey, TUR
16.6, 2007, Aug Average, Turkey, TUR
6.8, 2007, Sep Average, Turkey, TUR
41.5, 2007, Oct Average, Turkey, TUR
91.6, 2007, Nov Average, Turkey, TUR
76.5, 2007, Dec Average, Turkey, TUR
40.9, 2008, Jan Average, Turkey, TUR
36.9, 2008, Feb Average, Turkey, TUR
48.1, 2008, Mar Average, Turkey, TUR
35.9, 2008, Apr Average, Turkey, TUR
43.9, 2008, May Average, Turkey, TUR
23.4, 2008, Jun Average, Turkey, TUR
8.3, 2008, Jul Average, Turkey, TUR
12.1, 2008, Aug Average, Turkey, TUR
42.9, 2008, Sep Average, Turkey, TUR
39.7, 2008, Oct Average, Turkey, TUR
50.2, 2008, Nov Average, Turkey, TUR
55.0, 2008, Dec Average, Turkey, TUR
82.5, 2009, Jan Average, Turkey, TUR
96.9, 2009, Feb Average, Turkey, TUR
80.5, 2009, Mar Average, Turkey, TUR
62.3, 2009, Apr Average, Turkey, TUR
45.1, 2009, May Average, Turkey, TUR
31.8, 2009, Jun Average, Turkey, TUR
28.0, 2009, Jul Average, Turkey, TUR
6.8, 2009, Aug Average, Turkey, TUR
37.9, 2009, Sep Average, Turkey, TUR
35.2, 2009, Oct Average, Turkey, TUR
84.9, 2009, Nov Average, Turkey, TUR
99.2, 2009, Dec Average, Turkey, TUR
102.1, 2010, Jan Average, Turkey, TUR
84.8, 2010, Feb Average, Turkey, TUR
55.5, 2010, Mar Average, Turkey, TUR
59.9, 2010, Apr Average, Turkey, TUR
43.2, 2010, May Average, Turkey, TUR
57.3, 2010, Jun Average, Turkey, TUR
18.3, 2010, Jul Average, Turkey, TUR
6.9, 2010, Aug Average, Turkey, TUR
14.5, 2010, Sep Average, Turkey, TUR
81.7, 2010, Oct Average, Turkey, TUR
12.9, 2010, Nov Average, Turkey, TUR
87.0, 2010, Dec Average, Turkey, TUR
65.7, 2011, Jan Average, Turkey, TUR
51.7, 2011, Feb Average, Turkey, TUR
53.2, 2011, Mar Average, Turkey, TUR
102.6, 2011, Apr Average, Turkey, TUR
75.4, 2011, May Average, Turkey, TUR
52.0, 2011, Jun Average, Turkey, TUR
16.4, 2011, Jul Average, Turkey, TUR
11.4, 2011, Aug Average, Turkey, TUR
19.5, 2011, Sep Average, Turkey, TUR
59.6, 2011, Oct Average, Turkey, TUR
32.4, 2011, Nov Average, Turkey, TUR
59.1, 2011, Dec Average, Turkey, TUR
115.8, 2012, Jan Average, Turkey, TUR
84.7, 2012, Feb Average, Turkey, TUR
51.2, 2012, Mar Average, Turkey, TUR
43.5, 2012, Apr Average, Turkey, TUR
79.1, 2012, May Average, Turkey, TUR
27.8, 2012, Jun Average, Turkey, TUR
18.4, 2012, Jul Average, Turkey, TUR
14.9, 2012, Aug Average, Turkey, TUR
10.9, 2012, Sep Average, Turkey, TUR
51.0, 2012, Oct Average, Turkey, TUR
57.6, 2012, Nov Average, Turkey, TUR
124.6, 2012, Dec Average, Turkey, TUR
87.0, 2013, Jan Average, Turkey, TUR
67.0, 2013, Feb Average, Turkey, TUR
53.0, 2013, Mar Average, Turkey, TUR
55.9, 2013, Apr Average, Turkey, TUR
48.6, 2013, May Average, Turkey, TUR
26.9, 2013, Jun Average, Turkey, TUR
11.6, 2013, Jul Average, Turkey, TUR
8.3, 2013, Aug Average, Turkey, TUR
15.4, 2013, Sep Average, Turkey, TUR
44.3, 2013, Oct Average, Turkey, TUR
42.8, 2013, Nov Average, Turkey, TUR
33.5, 2013, Dec Average, Turkey, TUR
54.9, 2014, Jan Average, Turkey, TUR
23.4, 2014, Feb Average, Turkey, TUR
70.6, 2014, Mar Average, Turkey, TUR
47.6, 2014, Apr Average, Turkey, TUR
67.9, 2014, May Average, Turkey, TUR
54.9, 2014, Jun Average, Turkey, TUR
14.7, 2014, Jul Average, Turkey, TUR
18.3, 2014, Aug Average, Turkey, TUR
51.8, 2014, Sep Average, Turkey, TUR
62.7, 2014, Oct Average, Turkey, TUR
63.3, 2014, Nov Average, Turkey, TUR
77.6, 2014, Dec Average, Turkey, TUR
85.5, 2015, Jan Average, Turkey, TUR
77.9, 2015, Feb Average, Turkey, TUR
91.2, 2015, Mar Average, Turkey, TUR
54.4, 2015, Apr Average, Turkey, TUR
59.7, 2015, May Average, Turkey, TUR
64.1, 2015, Jun Average, Turkey, TUR
6.0, 2015, Jul Average, Turkey, TUR
25.7, 2015, Aug Average, Turkey, TUR
22.5, 2015, Sep Average, Turkey, TUR
77.3, 2015, Oct Average, Turkey, TUR
31.9, 2015, Nov Average, Turkey, TUR
29.7, 2015, Dec Average, Turkey, TUR
111.0, 2016, Jan Average, Turkey, TUR
52.8, 2016, Feb Average, Turkey, TUR
67.3, 2016, Mar Average, Turkey, TUR
39.2, 2016, Apr Average, Turkey, TUR
82.6, 2016, May Average, Turkey, TUR
41.4, 2016, Jun Average, Turkey, TUR
17.5, 2016, Jul Average, Turkey, TUR
16.3, 2016, Aug Average, Turkey, TUR
32.8, 2016, Sep Average, Turkey, TUR
20.9, 2016, Oct Average, Turkey, TUR
50.3, 2016, Nov Average, Turkey, TUR
89.2, 2016, Dec Average, Turkey, TUR
67.8, 2017, Jan Average, Turkey, TUR
16.3, 2017, Feb Average, Turkey, TUR
62.3, 2017, Mar Average, Turkey, TUR
64.2, 2017, Apr Average, Turkey, TUR
71.9, 2017, May Average, Turkey, TUR
36.5, 2017, Jun Average, Turkey, TUR
8.8, 2017, Jul Average, Turkey, TUR
18.3, 2017, Aug Average, Turkey, TUR
8.1, 2017, Sep Average, Turkey, TUR
46.5, 2017, Oct Average, Turkey, TUR
54.8, 2017, Nov Average, Turkey, TUR
58.7, 2017, Dec Average, Turkey, TUR
81.1, 2018, Jan Average, Turkey, TUR
52.4, 2018, Feb Average, Turkey, TUR
75.8, 2018, Mar Average, Turkey, TUR
21.0, 2018, Apr Average, Turkey, TUR
94.0, 2018, May Average, Turkey, TUR
53.8, 2018, Jun Average, Turkey, TUR
17.8, 2018, Jul Average, Turkey, TUR
13.7, 2018, Aug Average, Turkey, TUR
17.7, 2018, Sep Average, Turkey, TUR
59.9, 2018, Oct Average, Turkey, TUR
55.5, 2018, Nov Average, Turkey, TUR
126.8, 2018, Dec Average, Turkey, TUR
99.8, 2019, Jan Average, Turkey, TUR
58.1, 2019, Feb Average, Turkey, TUR
58.0, 2019, Mar Average, Turkey, TUR
72.7, 2019, Apr Average, Turkey, TUR
41.5, 2019, May Average, Turkey, TUR
48.4, 2019, Jun Average, Turkey, TUR
21.3, 2019, Jul Average, Turkey, TUR
16.5, 2019, Aug Average, Turkey, TUR
14.4, 2019, Sep Average, Turkey, TUR
24.7, 2019, Oct Average, Turkey, TUR
29.9, 2019, Nov Average, Turkey, TUR
90.3, 2019, Dec Average, Turkey, TUR
61.8, 2020, Jan Average, Turkey, TUR
75.0, 2020, Feb Average, Turkey, TUR
72.4, 2020, Mar Average, Turkey, TUR
54.2, 2020, Apr Average, Turkey, TUR
72.9, 2020, May Average, Turkey, TUR
47.4, 2020, Jun Average, Turkey, TUR
14.6, 2020, Jul Average, Turkey, TUR
11.1, 2020, Aug Average, Turkey, TUR
10.9, 2020, Sep Average, Turkey, TUR
23.9, 2020, Oct Average, Turkey, TUR
38.7, 2020, Nov Average, Turkey, TUR
46.7, 2020, Dec Average, Turkey, TUR
